,구,지점명,주소,위도,경도
409,성동구,성수삼환점,서울특별시 성동구 아차산로15길 52  ,37.5472087,127.0644974
410,성동구,성수에코점,서울특별시 성동구 뚝섬로1길 25  ,37.543385,127.04651
411,성동구,성수예당점,서울특별시 성동구 아차산로 67-16(성수동2가) 케이아이엠지빌딩 ,37.5461868,127.05183
412,성동구,성수왕십리로점,서울특별시 성동구 왕십리로 133(성수동1가)  ,37.5494451,127.0440264
413,성동구,성수유원점,서울특별시 성동구 성수일로6길 53  ,37.5441255,127.0556844
414,성동구,성수으뜸점,서울특별시 성동구 둘레15길 19  ,37.53649559999999,127.0553733
415,성동구,성수이로점,서울특별시 성동구 연무장18길 12  ,37.5396847,127.0616267
416,성동구,성수일로점,서울특별시 성동구 성수일로 42  ,37.5441708,127.0497632
417,성동구,성수한라점,서울특별시 성동구 성수이로7길 7 103~104호 ,37.5414146,127.0540282
418,성동구,성수IT점,서울특별시 성동구 광나루로 130 103호 ,37.549678,127.0510695
419,성동구,옥수리버젠점,서울특별시 성동구 매봉길 16  ,37.5454099,127.0155833
420,성동구,한양대인문관점,서울특별시 성동구 왕십리로222 인문과학대학 508동 B1층 ,37.5544649,127.0465971
421,성동구,한양대MK점,서울특별시 성동구  왕십리로 222 한양대학교 미래자동차연구센터 B1 ,37.5562565,127.0454348
422,성동구,R금호파크힐스점,서울특별시 성동구 금호로 140 신금호파크힐스 단지내상가 B동 201호 ,37.55354639999999,127.0218209
423,성동구,R성수역점,서울특별시 성동구 성수이로 113 1층 ,37.5452446,127.0570452
424,성동구,R화양사거리점,서울특별시 성동구 광나루로 328  ,37.5479812,127.0662384
425,성북구,국민대오복점,서울특별시 성북구 정릉로6길 41-3  ,37.6103026,126.9943155
426,성북구,동덕여대점,서울특별시 성북구 화랑로13길 14 1층 ,37.6040109,127.0426592
427,성북구,보문점,서울특별시 성북구 고려대로2길 37(보문동4가) 보문하우스토리 110호 ,37.590401,127.035859
428,성북구,상월곡역점,서울특별시 성북구 화랑로 181(상월곡동) 1층 ,37.6075941,127.0503262
429,성북구,석관행운점,서울특별시 성북구 돌곶이로22길 46 1층 ,37.610385,127.0605047
430,성북구,성북본점,서울특별시 성북구 성북로 76 1층 ,37.5935295,127.0004182
431,성북구,성북삼선으뜸점,서울특별시 성북구 삼선교로18길 44  ,37.5886631,127.0134383
432,성북구,성북삼선점,서울특별시 성북구 동소문로10길 25 1층 ,37.5894523,127.0116531
433,성북구,성북석관점,서울특별시 성북구 화랑로32길 47  ,37.6083909,127.0573291
434,성북구,성북숭례초교점,서울특별시 성북구 북악산로31길 40  ,37.5942988,127.0349363
435,성북구,성북아리랑점,서울특별시 성북구 아리랑로12길 3  ,37.59923879999999,127.0141792
436,성북구,성북월곡점,서울특별시 성북구 오패산로 16(하월곡동) 1층 ,37.6035972,127.0375512
437,성북구,성북정릉점,서울특별시 성북구  솔샘로6길 46 1층 1호 ,37.6093263,127.0077737
438,성북구,성신로데오점,서울특별시 성북구 동소문로20길 31(동선동1가)  ,37.5911194,127.0169643
439,성북구,우리아이들성북점,서울특별시 성북구 동소문로46길 10  ,37.6067088,127.0293351
440,성북구,월곡역점,서울특별시 성북구 화랑로 77 1층 ,37.6025283,127.0408357
441,성북구,장위동방점,서울특별시 성북구 장위로6길 2(장위동)  ,37.6136714,127.0491808
442,성북구,장위신일점,서울특별시 성북구  월계로 172(장위동)  ,37.6192335,127.0448327
