,구,지점명,주소,위도,경도
507,용산구,GS25용산전자회관점,"서울 용산구 청파로112, 15동 1층 가열28호(한강로3가 3-23, 나진상가)",37.5331046,126.9636884
508,용산구,GS25용산포인트점,서울 용산구 한강대로303 (갈월동 69-65),37.5453239,126.9715583
509,용산구,GS25용산후암점,"서울 용산구 두텁바위로147, 103호 (후암동 43-14, 티엠타운)",37.5515945,126.9808338
510,용산구,GS25이태원노블점,"서울 용산구 회나무로26길12, 103호 (이태원2동 226-3, 삼원휘트니스)",37.539513,126.9912806
511,용산구,GS25이태원힐점,"서울 용산구 녹사평대로40길55, 1층 (이태원2동 455-52)",37.5344124,126.9887831
512,용산구,GS25한남역점,"서울 용산구 독서당로22, 101호 (한남동 522-1, 한남베네스트)",37.5301242,127.0077807
513,용산구,GS25효창점,서울 용산구 임정로111(효창동 3-292)스포츠 토토,37.5467741,126.9632581
514,용산구,GS25후암호호점,서울 용산구 두텁바위로58길6 (후암동 343-5),37.549733,126.9819942
515,은평구,GS25증산중앙점,"서울 은평구 증산서길107, 1층 101호 (증산동 189-3, 안당빌딩)",37.5855776,126.9082415
516,은평구,GS25S6역촌역점,"서울 은평구 서오릉로지하 63, 6호선 역촌역 지하1층 1001호 (녹번동 144-69)",37.606314,126.922881
517,은평구,GS25갈현사랑점,"서울 은평구 연서로17길46-1, 1층 우측상가 (갈현동 497-13)",37.614131,126.9125293
518,은평구,GS25갈현행복점,서울 은평구 갈현로37길3(갈현1동 434-22),37.6220596,126.9162992
519,은평구,GS25구산점,서울 은평구 서오릉로178(갈현2동 489-23)스포츠 토토,37.613127,126.9138657
520,은평구,GS25녹번본점,"서울 은평구 통일로590, 상가 B동 108,109호 (녹번동 276)",37.5999233,126.937111
521,은평구,GS25녹번파크점,"서울 은평구 녹번로40, 상가 1층 (녹번동 100-55, 현대아파트)",37.6048808,126.9290505
522,은평구,GS25대조초교점,"서울 은평구 연서로18길10-1, 1층 101호 (대조동 225-5, 대조동창희빌라)",37.6120538,126.9186701
523,은평구,GS25독바위역점,"서울 은평구 불광로131, 1층(불광1동 13-31)",37.618512,126.9327788
524,은평구,GS25불광송원점,"서울 은평구 통일로92길4, 1층(불광2동 494-4)",37.6258163,126.9205608
525,은평구,GS25불광힐스테이트점,"서울 은평구 통일로796, 116,117호  (불광동 643, 북한산힐스테이트7차상가)",37.6123992,126.9292744
526,은평구,GS25신사드림점,"서울 은평구 갈현로4길26, 1층(신사1동 1-50)",37.60108630000001,126.9130476
527,은평구,GS25역촌부호점,"서울 은평구 역말로4길18, 103동 상가 2호,3호 (역촌동 58-41)",37.6040295,126.912708
528,은평구,GS25역촌행운점,"서울 은평구 역말로69, B동 1층 101호 (역촌동 10-54, 벨라지움)",37.6062293,126.9179424
529,은평구,GS25연신내으뜸점,"서울 은평구 연서로28길6, 1층(대조동 198-3)",37.6180615,126.9205937
530,은평구,GS25은평뉴타운점,"서울 은평구 진관2로77,  206동 B108호(진관동 83, 은평뉴타운우물골)",37.6342946,126.927747
531,은평구,GS25은평불광점,"서울 은평구 연서로274, 1층 (불광1동 353-59)",37.6205379,126.9250833
